Date	DASH	XMR	ETC	LTC	EOS	XRP	TRX
2020-01-12	66.30036926269531	59.324764251708984	5.564109802246094	51.08073806762695	3.1917929649353027	0.21563300490379333	0.014976000413298607
2020-01-13	69.58311462402344	58.00568389892578	5.49685001373291	49.733768463134766	3.1103100776672363	0.21261699497699738	0.014705999754369259
2020-01-14	88.69843292236328	62.821903228759766	6.8097381591796875	58.478233337402344	3.8306539058685303	0.23468700051307678	0.016720000654459
2020-01-15	132.27294921875	68.33885192871094	7.976096153259277	58.05284881591797	3.7693519592285156	0.23289500176906586	0.017284000292420387
2020-01-16	128.15994262695312	65.68069458007812	8.377723693847656	57.618255615234375	3.8320438861846924	0.2285739928483963	0.017118999734520912
2020-01-17	114.38207244873047	69.17634582519531	9.519625663757324	61.487125396728516	3.9230129718780518	0.23877599835395813	0.017666000872850418
2020-01-18	101.56104278564453	67.18946838378906	8.329156875610352	59.40864562988281	3.8173060417175293	0.24328599870204926	0.017715999856591225
2020-01-19	104.79486846923828	65.12628936767578	8.508953094482422	57.80069351196289	3.615389108657837	0.23558500409126282	0.016620000824332237
2020-01-20	109.566650390625	64.9897689819336	8.673727035522461	57.20326232910156	3.610590934753418	0.2332960069179535	0.01662600040435791
2020-01-21	110.86134338378906	65.96295928955078	8.945603370666504	57.64788055419922	3.663300037384033	0.23716600239276886	0.017308000475168228
2020-01-22	107.64678192138672	65.03414154052734	9.337963104248047	58.3547248840332	3.650599956512451	0.23605599999427795	0.0173530001193285
2020-01-23	102.40938568115234	62.53315734863281	8.463454246520996	54.6302604675293	3.574521064758301	0.2261040061712265	0.016253000125288963
2020-01-24	100.82657623291016	61.764793395996094	8.623167991638184	54.53178787231445	3.6426329612731934	0.22304099798202515	0.01641100086271763
2020-01-25	102.15567779541016	61.52178955078125	8.43345832824707	53.69778823852539	3.530184030532837	0.220427006483078	0.01619900017976761
2020-01-26	111.00492858886719	63.87039566040039	9.143773078918457	56.21271514892578	3.6502859592437744	0.2306859940290451	0.016804000362753868
2020-01-27	113.268310546875	65.58409881591797	10.424935340881348	58.763267517089844	3.9639010429382324	0.231222003698349	0.017134999856352806
